OBJECTID_1,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,waterID,AverageSam,SampleCoun,areaskqm,COUNT,SUM_Averag,SHAPE_Leng,SHAPE_Area
0,2,2,21NYDECA_WQX-03011309,SS BP v1.3.4,1,,,04130001,0,227.00000000000,1.09410000000,10,221.55878057700,2.00000000000,0.85000000000,130920.02380000000,221558780.57500000000
0,2,2,21NYDECA_WQX-04021133,SS BP v1.3.4,1,,,04130003,0,218.00000000000,0.92420000000,1,114.29404181900,1.00000000000,0.08000000000,109960.02120000000,114294041.82000000000
0,2,2,USGS-435808074065801,SS BP v1.3.4,1,,,02020001,0,333.00000000000,0.10000000000,2,300.02280799300,1.00000000000,0.04000000000,130260.02330000000,300022807.99500000000
0,2,2,21NYDECA_WQX-03031302,SS BP v1.3.4,1,,,04140102,0,223.00000000000,0.57260000000,18,390.46234083700,1.00000000000,0.45000000000,193820.03440000000,390462340.83700000000
0,2,2,21NYDECA_WQX-01033200,SS BP v1.3.4,1,,,04120103,0,244.00000000000,0.60460000000,10,180.37366614800,1.00000000000,0.02000000000,129900.02340000000,180373666.14800000000
0,3,3,21NYDECA_WQX-04010003,SS BP v1.3.4,1,1,,04130003,0,219.00000000000,0.71183333333,36,6447.26158438000,26.00000000000,16.25000000000,837340.15300000000,6447261584.38000000000
0,2,2,21NYDECA_WQX-01051301,SS BP v1.3.4,1,,,04120101,0,238.00000000000,0.81140000000,10,91.23633378520,1.00000000000,2.60000000000,93900.01740000000,91236333.78600000000
0,2,2,21NYDECA_WQX-02023102,SS BP v1.3.4,1,,,05010002,0,229.00000000000,0.27410000000,10,501.37028657900,3.00000000000,5.44000000000,172880.03150000000,501370286.58200000000
0,2,2,21NYDECA_WQX-01031002,SS BP v1.3.4,1,,,04120103,0,246.00000000000,0.37441250000,40,1110.79550793000,12.00000000000,4.01000000000,259120.04800000000,1110795507.93000000000
0,2,2,21NYDECA_WQX-03011424,SS BP v1.3.4,1,,,04130001,0,226.00000000000,1.00866666667,9,379.39223857000,2.00000000000,0.58000000000,151700.02810000000,379392238.57000000000
0,2,2,21NYDECA_WQX-01021103,SS BP v1.3.4,1,,,04120104,0,247.00000000000,0.76360000000,10,447.30766435800,4.00000000000,7.07000000000,203860.04010000000,447307664.36000000000
0,2,2,21NYDECA_WQX-01033101,SS BP v1.3.4,1,,,04120103,0,245.00000000000,0.88370000000,10,145.19945369300,2.00000000000,3.32000000000,96100.01900000000,145199453.69400000000
0,2,2,21NYDECA_WQX-02012603,SS BP v1.3.4,1,,,05010001,0,233.00000000000,0.42580000000,10,88.32873318640,1.00000000000,0.40000000000,58740.01060000000,88328733.18600000000
0,2,2,Keuka Outlet Tributary @ Ridge Rd.,SS BP v1.3.4,1,,,04140201,0,753.00000000000,0.97793750000,16,510.71708949200,1.00000000000,1.80000000000,182540.03260000000,510717089.49400000000
0,2,2,Fall Creek Forest Home,SS BP v1.3.4,1,,,04140201,0,802.00000000000,0.71813333333,15,326.66792155500,2.00000000000,0.73000000000,186920.03400000000,326667921.55600000000
0,2,2,Freese Road Bridge,SS BP v1.3.4,1,,,04140201,0,783.00000000000,0.81620338983,59,322.59372000400,2.00000000000,0.73000000000,182200.03320000000,322593720.00500000000
0,2,2,Charles St. Bridge,SS BP v1.3.4,1,,,04140201,0,849.00000000000,1.12220000000,25,537.72359964800,1.00000000000,1.80000000000,195860.03480000000,537723599.64800000000
0,2,2,Keuka Outlet - Downstream of Wastewater Plant,SS BP v1.3.4,1,,,04140201,0,757.00000000000,1.00833333333,6,487.87058099300,1.00000000000,1.80000000000,181500.03270000000,487870580.99500000000
0,2,2,Johnsons Creek - Dump,SS BP v1.3.4,1,,,04140201,0,763.00000000000,2.74000000000,8,5.50120221023,1.00000000000,0.66000000000,21900.00450000000,5501202.21000000000
0,2,2,Farmers\ Market,SS BP v1.3.4,1,,,04140201,0,797.00000000000,0.20075000000,32,371.43723884100,1.00000000000,0.03000000000,173880.03310000000,371437238.83800000000
0,2,2,Route 89,SS BP v1.3.4,1,,,04140201,0,691.00000000000,0.19952631579,38,236.15978838000,1.00000000000,0.03000000000,116520.02240000000,236159788.37800000000
0,2,2,Johnsons Creek Mouth-Deans Cove,SS BP v1.3.4,1,,,04140201,0,760.00000000000,3.49625000000,8,14.44770541500,1.00000000000,0.66000000000,33200.00720000000,14447705.41500000000
0,2,2,Oriskany Creek @ Lumbard Rd,SS BP v1.3.4,1,,,02020004,0,721.00000000000,1.61000000000,1,182.06906716800,2.00000000000,0.39000000000,109280.02120000000,182069067.16700000000
0,2,2,Johnsons Creek Gully,SS BP v1.3.4,1,,,04140201,0,762.00000000000,2.74500000000,8,11.08590425800,1.00000000000,0.66000000000,29180.00640000000,11085904.25800000000
0,2,2,Dundee WWTP Discharge,SS BP v1.3.4,1,,,04140201,0,819.00000000000,9.41222222222,9,1.42250051419,1.00000000000,0.30000000000,6580.00130000000,1422500.51350000000
0,2,2,Fall Creek Mouth from Stewart Park Bridge,SS BP v1.3.4,1,,,04140201,0,799.00000000000,0.04500000000,2,328.30412211300,2.00000000000,0.73000000000,195060.03580000000,328304122.11300000000
0,2,2,Inlet Stream- Downstream,SS BP v1.3.4,1,,,04140201,0,769.00000000000,0.20000000000,1,222.86928329400,1.00000000000,0.03000000000,108960.02100000000,222869283.29200000000
0,2,2,Dryden and Freeville Sewage Treatment Plant Outfall,SS BP v1.3.4,1,,,04140201,0,820.00000000000,5.92264285714,14,104.93863937300,2.00000000000,0.73000000000,68700.01190000000,104938639.37300000000
0,2,2,Inlet Stream- Seep,SS BP v1.3.4,1,,,04140201,0,768.00000000000,0.01000000000,1,222.86128329400,1.00000000000,0.03000000000,108900.02100000000,222861283.29200000000
0,2,2,Havana Glen Mouth,SS BP v1.3.4,1,,,04140201,0,772.00000000000,1.07665517241,29,34.34731275770,1.00000000000,0.02000000000,49620.00970000000,34347312.75850000000
0,2,2,Chittenango @ Sewage Treatment Plant,SS BP v1.3.4,1,,,04140202,0,846.00000000000,0.13300000000,1,123.60654562100,2.00000000000,0.95000000000,92860.01730000000,123606545.62100000000
0,2,2,Penn Yan Wastewater Treatment Plant,SS BP v1.3.4,1,,,04140201,0,709.00000000000,9.43500000000,10,487.82958097200,1.00000000000,1.80000000000,181520.03240000000,487829580.97400000000
0,2,2,Fox\s Mill Rd.,SS BP v1.3.4,1,,,04140201,0,784.00000000000,0.45509090909,22,486.93998063700,1.00000000000,1.80000000000,181240.03240000000,486939980.63900000000
0,2,2,Fall Creek Mouth,SS BP v1.3.4,1,,,04140201,0,800.00000000000,0.42648148148,54,328.26702209400,2.00000000000,0.73000000000,195060.03590000000,328267022.09400000000
0,2,2,Outfall of Sewage Plant,SS BP v1.3.4,1,,,04140201,0,719.00000000000,15.84087500000,32,33.99981252650,1.00000000000,0.25000000000,45300.00820000000,33999812.52700000000
0,2,2,Spring House Bridge,SS BP v1.3.4,1,,,04140201,0,676.00000000000,0.72720000000,60,80.11342993850,1.00000000000,0.60000000000,61200.01040000000,80113429.93900000000
0,2,2,Inlet Stream- Upstream,SS BP v1.3.4,1,,,04140201,0,767.00000000000,0.21000000000,1,222.81838328100,1.00000000000,0.03000000000,108980.02130000000,222818383.27900000000
0,2,2,Downstream of Montour Falls WWTP,SS BP v1.3.4,1,,,04140201,0,824.00000000000,0.38800000000,13,189.42937090700,1.00000000000,0.02000000000,105240.02040000000,189429370.90900000000
0,2,2,USGS-04269505,SS BP v1.3.4,1,,,04150306,0,1049.00000000000,0.13041666667,12,2199.44027858000,3.00000000000,0.37000000000,414880.07310000000,2199440278.58000000000
0,2,2,USGS-422308076515501,SS BP v1.3.4,1,,,04140201,0,1017.00000000000,0.30900000000,2,314.96651774200,2.00000000000,1.22000000000,133780.02610000000,314966517.74400000000
0,2,2,USGS-04268000,SS BP v1.3.4,1,,,04150305,0,1056.00000000000,0.14653846154,13,2920.88514642000,6.00000000000,8.54000000000,800980.14140000000,2920885146.42000000000
0,2,2,USGS-424109076564601,SS BP v1.3.4,1,,,04140201,0,996.00000000000,0.27750000000,2,538.90580004100,1.00000000000,1.80000000000,199120.03520000000,538905800.04200000000
0,2,2,USGS-04269000,SS BP v1.3.4,1,,,04150306,0,1050.00000000000,0.13275446429,56,1594.32826541000,2.00000000000,0.32000000000,381020.06980000000,1594328265.41000000000
0,2,2,Catharine Creek @ Seneca Lake,SS BP v1.3.4,1,,,04140201,0,881.00000000000,0.33385185185,27,310.00251588900,2.00000000000,1.22000000000,137720.02650000000,310002515.89100000000
0,2,2,USGS-411844074085601,SS BP v1.3.4,1,,,02030101,0,1038.00000000000,6.54222222222,9,26.77471031560,1.00000000000,0.01000000000,42360.00800000000,26774710.31500000000
0,2,2,USGS-04268320,SS BP v1.3.4,1,,,04150305,0,1055.00000000000,0.14054545455,11,3251.25456239000,6.00000000000,8.54000000000,875080.15400000000,3251254562.39000000000
0,2,2,Cass Park,SS BP v1.3.4,1,,,04140201,0,885.00000000000,0.20928125000,32,408.12075258500,2.00000000000,13.13000000000,161840.03080000000,408120752.58400000000
