HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,Shape_Leng,Shape_Area,waterID,AverageSam,SampleCoun,areaskqm
2,2,USGS-434613074461601,SS BP v1.3.4,1,,,04150101,0,200.00009965900,900.00448465300,417.00000000000,0.12700000000,1,0.00090000448
2,2,USGS-434609074463101,SS BP v1.3.4,1,,,04150101,0,6140.00099945000,1467200.53784000000,418.00000000000,0.11600000000,1,1.46720053784
2,2,USGS-434606074424901,SS BP v1.3.4,1,,,04150101,0,5020.00100040000,694000.26914100000,419.00000000000,0.42333333333,6,0.69400026914
2,2,USGS-434605074464701,SS BP v1.3.4,1,,,04150101,0,7140.00129986000,1760600.63747000000,420.00000000000,0.09900000000,1,1.76060063747
2,2,USGS-434603074470301,SS BP v1.3.4,1,,,04150101,0,8600.00150013000,2190300.80070000000,421.00000000000,0.09900000000,1,2.19030080070
2,2,USGS-434557074471701,SS BP v1.3.4,1,,,04150101,0,9340.00179911000,2457600.90633000000,422.00000000000,0.09100000000,1,2.45760090633
2,2,USGS-434551074473501,SS BP v1.3.4,1,,,04150101,0,9740.00169945000,2693800.97928000000,423.00000000000,0.17468750000,32,2.69380097928
2,2,USGS-434550074473501,SS BP v1.3.4,1,,,04150101,0,9880.00189924000,2729201.00573000000,424.00000000000,0.17400000000,2,2.72920100573
2,2,USGS-434547074582101,SS BP v1.3.4,1,,,04150101,0,6000.00109959000,850500.28944000000,425.00000000000,0.36635714286,14,0.85050028944
2,2,USGS-434547074421001,SS BP v1.3.4,1,,,04150101,0,17380.00319860000,6729402.43245000000,426.00000000000,0.21222580645,31,6.72940243245
2,2,USGS-434547074420701,SS BP v1.3.4,1,,,04150101,0,17200.00309850000,6685102.41642000000,427.00000000000,0.23800000000,1,6.68510241642
2,2,USGS-434544074411101,SS BP v1.3.4,1,,,04150101,0,10260.00160030000,2572501.01871000000,428.00000000000,0.37560000000,5,2.57250101871
2,2,USGS-434539074583801,SS BP v1.3.4,1,,,04150101,0,7860.00209951000,2076900.70841000000,429.00000000000,0.41464285714,14,2.07690070841
2,2,USGS-434531074473001,SS BP v1.3.4,1,,,04150101,0,12320.00240140000,3750701.34683000000,430.00000000000,0.21100000000,1,3.75070134683
2,2,USGS-434506074544301,SS BP v1.3.4,1,,,04150101,0,11080.00170040000,2756201.01279000000,431.00000000000,0.19050000000,2,2.75620101279
2,2,USGS-434504074543901,SS BP v1.3.4,1,,,04150101,0,9140.00139999000,1867700.66482000000,432.00000000000,0.39247794118,272,1.86770066482
2,2,USGS-434503073503001,SS BP v1.3.4,1,,,02020001,0,7400.00129986000,2098100.74454000000,433.00000000000,0.06066666667,3,2.09810074454
2,2,USGS-434500074441601,SS BP v1.3.4,1,,,04150101,0,2740.00070048000,192400.07247700000,434.00000000000,0.48400000000,11,0.19240007248
2,2,USGS-434458074481701,SS BP v1.3.4,1,,,04150101,0,4880.00080013000,839400.27297500000,435.00000000000,0.35400000000,1,0.83940027298
2,2,USGS-434451074175301,SS BP v1.3.4,1,,,02020001,0,3360.00060082000,359600.09813300000,436.00000000000,0.22166666667,3,0.35960009813
2,2,USGS-434450075200101,SS BP v1.3.4,1,,,04150101,0,161120.03010200000,232405683.96800000000,437.00000000000,0.24373913044,23,232.40568396800
2,2,USGS-434450074452901,SS BP v1.3.4,1,,,04150101,0,1880.00040054000,109300.04506100000,438.00000000000,0.13600000000,1,0.10930004506
2,2,USGS-434446074562301,SS BP v1.3.4,1,,,04150101,0,9680.00170040000,2105800.73082000000,439.00000000000,0.38010000000,10,2.10580073082
2,2,USGS-434444074052901,SS BP v1.3.4,1,,,02020001,0,1900.00039959000,92800.02296920000,440.00000000000,0.02133333333,3,0.09280002297
2,2,USGS-434442074473801,SS BP v1.3.4,1,,,04150101,0,2480.00039864000,180500.07574100000,441.00000000000,0.58600000000,5,0.18050007574
2,2,USGS-434438074430701,SS BP v1.3.4,1,,,04150101,0,10020.00179960000,2772301.01630000000,442.00000000000,0.17200000000,1,2.77230101630
2,2,USGS-434436074425401,SS BP v1.3.4,1,,,04150101,0,9800.00179958000,2376100.84507000000,443.00000000000,0.16300000000,1,2.37610084507
2,2,USGS-434433074424201,SS BP v1.3.4,1,,,04150101,0,8940.00160027000,1678600.64096000000,444.00000000000,0.16900000000,1,1.67860064096
2,2,USGS-434432074455901,SS BP v1.3.4,1,,,04150101,0,14560.00290060000,5040101.82056000000,445.00000000000,0.09900000000,2,5.04010182056
2,2,USGS-434431074422901,SS BP v1.3.4,1,,,04150101,0,6660.00110054000,1044400.36923000000,446.00000000000,0.12200000000,1,1.04440036923
2,2,USGS-434427074584401,SS BP v1.3.4,1,,,04150101,0,3760.00080013000,404200.14398600000,447.00000000000,0.46180000000,5,0.40420014399
2,2,USGS-434422074422201,SS BP v1.3.4,1,,,04150101,0,2700.00039959000,245900.09589200000,448.00000000000,0.17700000000,1,0.24590009589
2,2,USGS-434421074584901,SS BP v1.3.4,1,,,04150101,0,5080.00119925000,746200.28044500000,449.00000000000,0.33900000000,13,0.74620028045
2,2,USGS-434417074445501,SS BP v1.3.4,1,,,04150101,0,17520.00379940000,6521902.28375000000,450.00000000000,0.44700000000,1,6.52190228375
2,2,USGS-434416074445601,SS BP v1.3.4,1,,,04150101,0,2640.00040054000,190300.08912100000,451.00000000000,0.19000000000,1,0.19030008912
2,2,USGS-434414074445701,SS BP v1.3.4,1,,,04150101,0,17380.00389910000,6504002.27926000000,452.00000000000,0.32927722772,101,6.50400227926
2,2,USGS-434412074422101,SS BP v1.3.4,1,,,04150101,0,2320.00039959000,143200.07291300000,453.00000000000,0.19500000000,1,0.14320007291
2,2,USGS-434411074420801,SS BP v1.3.4,1,,,04150101,0,460.00020027200,6900.00500679000,454.00000000000,0.05300000000,1,0.00690000501
2,2,USGS-434410073591101,SS BP v1.3.4,1,,,02020001,0,6440.00170040000,1278000.39413000000,455.00000000000,0.18950000000,2,1.27800039413
2,2,USGS-434359074471801,SS BP v1.3.4,1,,,04150101,0,4180.00080013000,427900.16912000000,456.00000000000,0.49522222222,3,0.42790016912
2,2,USGS-434353074530001,SS BP v1.3.4,1,,,04150101,0,28840.00519900000,11670104.26720000000,457.00000000000,0.03300000000,1,11.67010426720
2,2,USGS-434351074560901,SS BP v1.3.4,1,,,04150101,0,1780.00040054000,112200.06208400000,458.00000000000,0.24100000000,1,0.11220006208
2,2,USGS-434350074452901,SS BP v1.3.4,1,,,04150101,0,14480.00280090000,4873801.67870000000,459.00000000000,0.13200000000,1,4.87380167870
2,2,USGS-434348074561701,SS BP v1.3.4,1,,,04150101,0,2320.00040054000,166400.08661700000,460.00000000000,0.22100000000,1,0.16640008662
2,2,USGS-434344074562701,SS BP v1.3.4,1,,,04150101,0,3800.00050068000,479200.17974400000,461.00000000000,0.18300000000,1,0.47920017974
2,2,USGS-434343074013501,SS BP v1.3.4,1,,,02020001,0,6200.00119925000,1291900.49957000000,462.00000000000,0.05933333333,3,1.29190049957
2,2,USGS-434342074442901,SS BP v1.3.4,1,,,04150101,0,9160.00200081000,2493000.84222000000,463.00000000000,0.12500000000,1,2.49300084222
2,2,USGS-434341074563401,SS BP v1.3.4,1,,,04150101,0,4280.00050068000,522100.18174700000,464.00000000000,0.18500000000,1,0.52210018175
2,2,USGS-434340074444201,SS BP v1.3.4,1,,,04150101,0,10300.00190070000,3143801.05694000000,465.00000000000,0.11100000000,1,3.14380105694
2,2,USGS-434339074451401,SS BP v1.3.4,1,,,04150101,0,11880.00240040000,3942001.34480000000,466.00000000000,0.11500000000,1,3.94200134480
2,2,USGS-434338074450101,SS BP v1.3.4,1,,,04150101,0,11580.00220110000,3804001.30477000000,467.00000000000,0.11700000000,1,3.80400130477
2,2,USGS-434336075205601,SS BP v1.3.4,1,,,04150101,0,5340.00080013000,527900.18706800000,468.00000000000,0.05520000000,5,0.52790018707
2,2,USGS-434335074564501,SS BP v1.3.4,1,,,04150101,0,5020.00070000000,584100.20865400000,469.00000000000,0.18000000000,1,0.58410020865
2,2,USGS-434331074565601,SS BP v1.3.4,1,,,04150101,0,6160.00070000000,985500.33990100000,470.00000000000,0.13800000000,1,0.98550033990
2,2,USGS-434329074570601,SS BP v1.3.4,1,,,04150101,0,6640.00070000000,1066300.34189000000,471.00000000000,0.13350000000,4,1.06630034189
2,2,USGS-434324074571301,SS BP v1.3.4,1,,,04150101,0,7380.00100041000,1157300.37043000000,472.00000000000,0.12500000000,1,1.15730037043
2,2,USGS-434317075125401,SS BP v1.3.4,1,,,04150101,0,2940.00089932000,212900.07646100000,473.00000000000,0.15750000000,4,0.21290007646
2,2,USGS-434308075152201,SS BP v1.3.4,1,,,04150101,0,92780.01539950000,81732329.60990000000,474.00000000000,0.24764516129,31,81.73232960990
2,2,USGS-434308074034901,SS BP v1.3.4,1,,,02020001,0,5220.00139952000,588900.24682500000,475.00000000000,0.08866666667,3,0.58890024683
2,2,USGS-434307074185401,SS BP v1.3.4,1,,,02020001,0,7500.00119972000,2256700.85291000000,476.00000000000,0.09137500000,8,2.25670085291
2,2,USGS-434305074185601,SS BP v1.3.4,1,,,02020001,0,6660.00119877000,965500.32303300000,477.00000000000,0.14666666667,3,0.96550032303
2,2,USGS-434304074070901,SS BP v1.3.4,1,,,02020001,0,2820.00019980000,256100.05303400000,478.00000000000,0.00500000000,1,0.25610005303
2,2,USGS-434301074453701,SS BP v1.3.4,1,,,04150101,0,4240.00059891000,395900.16262500000,479.00000000000,0.52850000000,4,0.39590016263
2,2,USGS-434300073530301,SS BP v1.3.4,1,,,02020001,0,6160.00109959000,1029200.37041000000,480.00000000000,0.02700000000,3,1.02920037041
2,2,USGS-434256074453801,SS BP v1.3.4,1,,,04150101,0,7620.00119972000,1294000.45796000000,481.00000000000,0.44669230769,13,1.29400045796
2,2,USGS-434254075144401,SS BP v1.3.4,1,,,04150101,0,1820.00010014000,97700.02753730000,482.00000000000,0.03925000000,4,0.09770002754
2,2,USGS-434252074540201,SS BP v1.3.4,1,,,04150101,0,10120.00180150000,2063700.61693000000,483.00000000000,0.38766666667,3,2.06370061693
2,2,USGS-434249075215601,SS BP v1.3.4,1,,,04150101,0,5540.00080013000,500000.17816500000,484.00000000000,0.04944444444,9,0.50000017817
2,2,USGS-434242075215601,SS BP v1.3.4,1,,,04150101,0,4000.00059986000,398600.12799700000,485.00000000000,0.04100000000,4,0.39860012800
2,2,USGS-434240074332201,SS BP v1.3.4,1,,,04150101,0,1760.00039959000,96000.04992960000,486.00000000000,0.24300000000,1,0.09600004993
2,2,USGS-434236074332601,SS BP v1.3.4,1,,,04150101,0,2580.00059986000,189600.08335100000,487.00000000000,0.22300000000,1,0.18960008335
2,2,USGS-434233074333001,SS BP v1.3.4,1,,,04150101,0,2860.00059986000,205200.08335100000,488.00000000000,0.21800000000,1,0.20520008335
2,2,USGS-434233074160501,SS BP v1.3.4,1,,,02020001,0,3020.00040054000,198600.06609000000,489.00000000000,0.17707407407,9,0.19860006609
2,2,USGS-434229074572901,SS BP v1.3.4,1,,,04150101,0,8840.00120115000,1876100.72931000000,490.00000000000,0.11300000000,2,1.87610072931
2,2,USGS-434228074333301,SS BP v1.3.4,1,,,04150101,0,3780.00059986000,346300.14786700000,491.00000000000,0.21400000000,1,0.34630014787
2,2,USGS-434221074334301,SS BP v1.3.4,1,,,04150101,0,4440.00090027000,463400.19893600000,492.00000000000,0.26800000000,1,0.46340019894
2,2,USGS-434218074335701,SS BP v1.3.4,1,,,04150101,0,5020.00090027000,592000.21896400000,493.00000000000,0.30000000000,1,0.59200021896
2,2,USGS-434217074465001,SS BP v1.3.4,1,,,04150101,0,2860.00060034000,206300.08542800000,494.00000000000,0.38870000000,10,0.20630008543
2,2,USGS-434216074343401,SS BP v1.3.4,1,,,04150101,0,18940.00379990000,5621002.02578000000,495.00000000000,0.19262500000,32,5.62100202578
2,2,USGS-434213074340801,SS BP v1.3.4,1,,,04150101,0,6060.00129938000,766200.28384900000,496.00000000000,0.30200000000,1,0.76620028385
2,2,USGS-434213074324401,SS BP v1.3.4,1,,,04150101,0,6960.00100040000,1746900.68016000000,497.00000000000,0.17600000000,1,1.74690068016
2,2,USGS-434213074321301,SS BP v1.3.4,1,,,04150101,0,5100.00070095000,967900.38101700000,498.00000000000,0.11700000000,1,0.96790038102
2,2,USGS-434212074330501,SS BP v1.3.4,1,,,04150101,0,8080.00149918000,2213100.88788000000,499.00000000000,0.18500000000,1,2.21310088788
2,2,USGS-434211074462301,SS BP v1.3.4,1,,,04150101,0,4820.00080109000,571600.22831000000,500.00000000000,0.36083333333,6,0.57160022831
2,2,USGS-434211074452401,SS BP v1.3.4,1,,,04150101,0,5160.00080013000,501500.21417100000,501.00000000000,0.27936111111,12,0.50150021417
2,2,USGS-434211074340001,SS BP v1.3.4,1,,,04150101,0,11280.00190020000,3569101.38858000000,502.00000000000,0.22900000000,1,3.56910138858
2,2,USGS-434211074333001,SS BP v1.3.4,1,,,04150101,0,2580.00020027000,122000.02102900000,503.00000000000,0.13500000000,1,0.12200002103
2,2,USGS-434211074315801,SS BP v1.3.4,1,,,04150101,0,3500.00050068000,543800.21679400000,504.00000000000,0.11800000000,1,0.54380021679
2,2,USGS-434211074150201,SS BP v1.3.4,1,,,02020001,0,6800.00099897000,1049400.42839000000,505.00000000000,0.21544444444,3,1.04940042839
2,2,USGS-434211074065801,SS BP v1.3.4,1,,,02020001,0,3360.00070000000,249500.13042500000,506.00000000000,0.03666666667,3,0.24950013043
2,2,USGS-434210074334001,SS BP v1.3.4,1,,,04150101,0,10340.00180010000,3374301.29345000000,507.00000000000,0.23100000000,1,3.37430129345
2,2,USGS-434210074332201,SS BP v1.3.4,1,,,04150101,0,9440.00159979000,3018001.20533000000,508.00000000000,0.22800000000,1,3.01800120533
2,2,USGS-434208074450901,SS BP v1.3.4,1,,,04150101,0,4760.00089931000,609400.18610000000,509.00000000000,0.27597222222,12,0.60940018610
2,2,USGS-434208074354501,SS BP v1.3.4,1,,,04150101,0,23080.00430010000,9619003.51672000000,510.00000000000,0.17400000000,36,9.61900351672
2,2,USGS-434208074343001,SS BP v1.3.4,1,,,04150101,0,13000.00219920000,4766501.77285000000,511.00000000000,0.25767948718,39,4.76650177285
2,2,USGS-434207074453801,SS BP v1.3.4,1,,,04150101,0,7420.00190020000,1385900.49506000000,512.00000000000,0.28350000000,6,1.38590049506
2,2,USGS-434204074452401,SS BP v1.3.4,1,,,04150101,0,4140.00069952000,292200.09986400000,513.00000000000,0.55750000000,4,0.29220009986
2,2,USGS-434154074445701,SS BP v1.3.4,1,,,04150101,0,3260.00060081000,163400.07209800000,514.00000000000,0.62700000000,4,0.16340007210
2,2,USGS-434147074033101,SS BP v1.3.4,1,,,02020002,0,5080.00080013000,1090500.40304000000,515.00000000000,0.19811111111,3,1.09050040304
2,2,USGS-434145074413201,SS BP v1.3.4,1,,,04150101,0,4840.00099945000,693800.23672600000,516.00000000000,0.45940000000,5,0.69380023673
2,2,USGS-434142074533201,SS BP v1.3.4,1,,,04150101,0,5740.00089932000,780000.27512100000,517.00000000000,0.39833333333,5,0.78000027512
2,2,USGS-434139075213801,SS BP v1.3.4,1,,,04150101,0,9240.00139999000,1847300.62377000000,518.00000000000,0.10100000000,5,1.84730062377
2,2,USGS-434136074360701,SS BP v1.3.4,1,,,04150101,0,37100.00719740000,24131608.82910000000,519.00000000000,0.20506666667,30,24.13160882910
2,2,USGS-434131073430801,SS BP v1.3.4,1,,,02020001,0,5520.00079918000,1006700.34966000000,520.00000000000,0.17900000000,3,1.00670034966
2,2,USGS-434127075200801,SS BP v1.3.4,1,,,04150101,0,3340.00050068000,247300.10864700000,521.00000000000,0.11780000000,5,0.24730010865
2,2,USGS-434124074393301,SS BP v1.3.4,1,,,04150101,0,11980.00239850000,2296300.78353000000,522.00000000000,0.31472727273,11,2.29630078353
2,2,USGS-434118075133101,SS BP v1.3.4,1,,,04150101,0,3520.00059891000,332700.13164500000,523.00000000000,0.05250000000,4,0.33270013165
2,2,USGS-434116075125501,SS BP v1.3.4,1,,,04150101,0,19100.00309940000,8636403.19613000000,524.00000000000,0.18228571429,7,8.63640319613
2,2,USGS-434114074203401,SS BP v1.3.4,1,,,02020001,0,9400.00170136000,2894401.11045000000,525.00000000000,0.13950000000,2,2.89440111045
2,2,USGS-434107074591301,SS BP v1.3.4,1,,,04150101,0,10000.00200030000,1602200.58835000000,526.00000000000,0.26916666667,6,1.60220058835
2,2,USGS-434106075123101,SS BP v1.3.4,1,,,04150101,0,10860.00149970000,2537700.87669000000,527.00000000000,0.19340000000,5,2.53770087669
2,2,USGS-434105074581501,SS BP v1.3.4,1,,,04150101,0,9800.00190020000,2993201.02565000000,528.00000000000,0.10800000000,2,2.99320102565
2,2,USGS-434105074393501,SS BP v1.3.4,1,,,04150101,0,5760.00099945000,1012600.40683000000,529.00000000000,0.15457142857,14,1.01260040683
2,2,USGS-434101074420301,SS BP v1.3.4,1,,,04150101,0,29440.00489710000,15341105.61120000000,530.00000000000,0.28680000000,5,15.34110561120
2,2,USGS-434100074462601,SS BP v1.3.4,1,,,04150101,0,11500.00210000000,2608000.97100000000,531.00000000000,0.15500000000,1,2.60800097100
2,2,USGS-434057074425001,SS BP v1.3.4,1,,,04150101,0,4220.00069952000,399700.17508700000,532.00000000000,0.32300000000,4,0.39970017509
2,2,USGS-434056074440401,SS BP v1.3.4,1,,,04150101,0,6240.00099945000,1366400.44108000000,533.00000000000,0.35057142857,7,1.36640044108
2,2,USGS-434054074421001,SS BP v1.3.4,1,,,04150101,0,32920.00549650000,16310206.01390000000,534.00000000000,0.06600000000,1,16.31020601390
2,2,USGS-434051074415901,SS BP v1.3.4,1,,,04150101,0,17920.00290010000,4945701.78026000000,535.00000000000,0.21220000000,5,4.94570178026
2,2,USGS-434049074462001,SS BP v1.3.4,1,,,04150101,0,11640.00240040000,2726401.04861000000,536.00000000000,0.17044444444,12,2.72640104861
2,2,USGS-434043073354101,SS BP v1.3.4,1,,,02010008,0,30460.00530010000,16524206.05250000000,537.00000000000,0.32954545455,11,16.52420605250
2,2,USGS-434029074590401,SS BP v1.3.4,1,,,04150101,0,6500.00129938000,672400.23681900000,538.00000000000,0.05200000000,1,0.67240023682
2,2,USGS-434025074585901,SS BP v1.3.4,1,,,04150101,0,13960.00260020000,3881201.34029000000,539.00000000000,0.62216666667,12,3.88120134029
2,2,USGS-434024073374201,SS BP v1.3.4,1,,,02010008,0,6060.00100041000,1155200.40454000000,540.00000000000,0.13900000000,1,1.15520040454
2,2,USGS-434013074391001,SS BP v1.3.4,1,,,04150101,0,1780.00039864000,93300.06378170000,541.00000000000,0.01200000000,1,0.09330006378
2,2,USGS-434012075040501,SS BP v1.3.4,1,,,04150101,0,4760.00080013000,580300.21805800000,542.00000000000,0.14920000000,5,0.58030021806
2,2,USGS-434008075205301,SS BP v1.3.4,1,,,04150101,0,5540.00080013000,703500.26110200000,543.00000000000,0.26140000000,5,0.70350026110
2,2,USGS-434008074392501,SS BP v1.3.4,1,,,04150101,0,2800.00039864000,222300.08471000000,544.00000000000,0.09300000000,1,0.22230008471
2,2,USGS-434006075200101,SS BP v1.3.4,1,,,04150101,0,4060.00089836000,292200.16957000000,545.00000000000,0.15366666667,15,0.29220016957
2,2,USGS-434005075160601,SS BP v1.3.4,1,,,04150101,0,11120.00229880000,2069800.86893000000,546.00000000000,0.17942857143,7,2.06980086893
2,2,USGS-434004074401701,SS BP v1.3.4,1,,,04150101,0,6720.00210047000,843100.30199300000,547.00000000000,0.18500000000,1,0.84310030199
2,2,USGS-434003074393801,SS BP v1.3.4,1,,,04150101,0,3220.00079918000,327300.12776900000,548.00000000000,0.14800000000,1,0.32730012777
2,2,USGS-434001075045401,SS BP v1.3.4,1,,,04150101,0,4880.00059939000,715900.32018900000,549.00000000000,0.19430769231,13,0.71590032019
2,2,USGS-434000074401301,SS BP v1.3.4,1,,,04150101,0,6460.00160027000,805400.29399400000,550.00000000000,0.18700000000,1,0.80540029399
2,2,USGS-433958074395001,SS BP v1.3.4,1,,,04150101,0,4320.00079918000,437100.18785000000,551.00000000000,0.21200000000,1,0.43710018785
2,2,USGS-433955074401101,SS BP v1.3.4,1,,,04150101,0,6420.00160027000,763800.29399400000,552.00000000000,0.18100000000,1,0.76380029399
2,2,USGS-433953074400801,SS BP v1.3.4,1,,,04150101,0,5620.00129986000,682700.27747200000,553.00000000000,0.26185714286,14,0.68270027747
2,2,USGS-433949075063801,SS BP v1.3.4,1,,,04150101,0,7980.00140000000,803600.27596200000,554.00000000000,0.25420000000,5,0.80360027596
2,2,USGS-433948073573401,SS BP v1.3.4,1,,,02020001,0,8680.00149918000,2641400.93478000000,555.00000000000,0.10066666667,3,2.64140093478
2,2,USGS-433942074223901,SS BP v1.3.4,1,,,02020001,0,2260.00040054000,157500.07710500000,556.00000000000,0.13466666667,3,0.15750007711
2,2,USGS-433940075053201,SS BP v1.3.4,1,,,04150101,0,3300.00090027000,357100.13144500000,557.00000000000,0.21210000000,10,0.35710013145
2,2,USGS-433922075210201,SS BP v1.3.4,1,,,04150101,0,3500.00059986000,439300.17100800000,558.00000000000,0.28800000000,5,0.43930017101
2,2,USGS-433920074403401,SS BP v1.3.4,1,,,04150101,0,7640.00139809000,1220800.43375000000,559.00000000000,0.27457142857,7,1.22080043375
2,2,USGS-433918074403501,SS BP v1.3.4,1,,,04150101,0,3180.00059891000,311900.09988300000,560.00000000000,0.22420000000,5,0.31190009988
2,2,USGS-433914074241401,SS BP v1.3.4,1,,,02020001,0,4360.00089884000,505900.17897600000,561.00000000000,0.36766666667,3,0.50590017898
2,2,USGS-433909074403201,SS BP v1.3.4,1,,,04150101,0,41260.00689980000,32764311.98070000000,562.00000000000,0.18000000000,1,32.76431198070
2,2,USGS-433854074411501,SS BP v1.3.4,1,,,04150101,0,6060.00080013000,668500.16211000000,563.00000000000,0.35945454546,11,0.66850016211
2,2,USGS-433851075210501,SS BP v1.3.4,1,,,04150101,0,3700.00079918000,391900.16089900000,564.00000000000,0.15980000000,5,0.39190016090
2,2,USGS-433849074575101,SS BP v1.3.4,1,,,04150101,0,5740.00099993000,625800.25559000000,565.00000000000,0.30275000000,12,0.62580025559
2,2,USGS-433837074571401,SS BP v1.3.4,1,,,04150101,0,5660.00120163000,706700.24733500000,566.00000000000,0.50300000000,11,0.70670024734
2,2,USGS-433830073555601,SS BP v1.3.4,1,,,02020001,0,19520.00379750000,9420903.38647000000,567.00000000000,0.05133333333,3,9.42090338647
2,2,USGS-433822075143901,SS BP v1.3.4,1,,,04150101,0,5420.00090122000,633200.19626600000,568.00000000000,0.05480000000,5,0.63320019627
2,2,USGS-433820074410001,SS BP v1.3.4,1,,,04150101,0,4060.00060081000,400600.13418200000,569.00000000000,0.34283333333,12,0.40060013418
2,2,USGS-433811075180601,SS BP v1.3.4,1,,,04150101,0,16320.00270130000,6940602.50126000000,570.00000000000,0.13230769231,13,6.94060250126
2,2,USGS-433800074550101,SS BP v1.3.4,1,,,04150101,0,8080.00149965000,1036000.30108000000,571.00000000000,0.40800000000,4,1.03600030108
2,2,USGS-433753075211101,SS BP v1.3.4,1,,,04150101,0,6900.00139904000,1009300.34509000000,572.00000000000,0.23150000000,2,1.00930034509
2,2,USGS-433730074435701,SS BP v1.3.4,1,,,04150101,0,3620.00069904000,255700.08245000000,573.00000000000,0.05533333333,3,0.25570008245
2,2,USGS-433729074241401,SS BP v1.3.4,1,,,02020001,0,2580.00039959000,209500.04890000000,574.00000000000,0.37244444444,3,0.20950004890
2,2,USGS-433706074564501,SS BP v1.3.4,1,,,04150101,0,9980.00210047000,1222300.40945000000,575.00000000000,0.16816666667,6,1.22230040945
2,2,USGS-433702075200701,SS BP v1.3.4,1,,,04150101,0,4320.00070000000,303900.11347800000,576.00000000000,0.09550000000,4,0.30390011348
2,2,USGS-433639075093101,SS BP v1.3.4,1,,,04150101,0,3760.00080013000,318800.12494600000,577.00000000000,0.16141666667,12,0.31880012495
2,2,USGS-433636075084101,SS BP v1.3.4,1,,,04150101,0,9680.00189972000,1164900.42845000000,578.00000000000,0.27900000000,6,1.16490042845
2,2,USGS-433632073533001,SS BP v1.3.4,1,,,02020001,0,6280.00089932000,1304300.42130000000,579.00000000000,0.00480000000,5,1.30430042130
2,2,USGS-433613075184301,SS BP v1.3.4,1,,,04150101,0,4420.00070000000,464800.17452200000,580.00000000000,0.24225925926,18,0.46480017452
2,2,USGS-433605074065001,SS BP v1.3.4,1,,,02020002,0,21020.00359870000,10371803.77690000000,581.00000000000,0.14137500000,8,10.37180377690
2,2,USGS-433555074042001,SS BP v1.3.4,1,,,02020002,0,5440.00099945000,879200.31605700000,582.00000000000,0.05300000000,5,0.87920031606
2,2,USGS-433553075062101,SS BP v1.3.4,1,,,04150101,0,5680.00090027000,848600.28904900000,583.00000000000,0.27915384615,13,0.84860028905
2,2,USGS-433548075110101,SS BP v1.3.4,1,,,04150101,0,7880.00130033000,1008500.40510000000,584.00000000000,0.11418181818,11,1.00850040510
2,2,USGS-433540073505701,SS BP v1.3.4,1,,,02020001,0,6760.00100040000,1463000.50718000000,585.00000000000,0.02850000000,2,1.46300050718
2,2,USGS-433453075182501,SS BP v1.3.4,1,,,04150101,0,8360.00170136000,1484800.51883000000,586.00000000000,0.07920000000,5,1.48480051883
2,2,USGS-433423075183301,SS BP v1.3.4,1,,,04150101,0,7200.00110054000,1028500.38270000000,587.00000000000,0.04175000000,4,1.02850038270
2,2,USGS-433422075153301,SS BP v1.3.4,1,,,04150101,0,7000.00130081000,1384600.53601000000,588.00000000000,0.08780000000,5,1.38460053601
2,2,USGS-433348074221201,SS BP v1.3.4,1,,,02020001,0,3680.00079870000,393700.11344200000,589.00000000000,0.33566666667,3,0.39370011344
2,2,USGS-433342073434001,SS BP v1.3.4,1,,,02020001,0,10220.00199840000,1958100.67749000000,590.00000000000,0.01350000000,2,1.95810067749
2,2,USGS-433340074070401,SS BP v1.3.4,1,,,02020002,0,13120.00269940000,2772300.95507000000,591.00000000000,0.15350000000,2,2.77230095507
2,2,USGS-433325075083601,SS BP v1.3.4,1,,,04150101,0,5100.00059986000,775800.24694400000,592.00000000000,0.18714285714,7,0.77580024694
2,2,USGS-433324075165001,SS BP v1.3.4,1,,,04150101,0,6700.00119972000,858700.28619800000,593.00000000000,0.07669230769,13,0.85870028620
2,2,USGS-433313075114301,SS BP v1.3.4,1,,,04150101,0,14800.00280000000,5173501.93189000000,594.00000000000,0.26433333333,3,5.17350193189
2,2,USGS-433243075124601,SS BP v1.3.4,1,,,04150101,0,19480.00450040000,8354303.06162000000,595.00000000000,0.11600000000,1,8.35430306162
2,2,USGS-433223075122001,SS BP v1.3.4,1,,,04150101,0,18260.00319960000,4744301.69448000000,596.00000000000,0.20183333333,6,4.74430169448
2,2,USGS-433208075122301,SS BP v1.3.4,1,,,04150101,0,19220.00330020000,4945001.75444000000,597.00000000000,0.07466666667,1,4.94500175444
2,2,USGS-433206075055601,SS BP v1.3.4,1,,,04150101,0,7060.00109959000,795900.26241300000,598.00000000000,0.25860000000,5,0.79590026241
2,2,USGS-433136074231001,SS BP v1.3.4,1,,,02020002,0,26220.00469780000,11888904.35800000000,599.00000000000,0.18671428571,7,11.88890435800
2,2,USGS-433130074555201,SS BP v1.3.4,1,,,04150101,0,9020.00150013000,1915500.67103000000,600.00000000000,0.48321428571,14,1.91550067103
2,2,USGS-433123074233301,SS BP v1.3.4,1,,,02020002,0,4600.00080013000,662600.23993000000,601.00000000000,0.26200000000,3,0.66260023993
2,2,USGS-433117075073501,SS BP v1.3.4,1,,,04150101,0,9620.00150013000,2285700.86019000000,602.00000000000,0.22058333333,12,2.28570086019
