Name,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_C,MAJORITY_P,MINORITY,MINORITY_C,MINORITY_P,MEDIAN,PCT90
21NYDECA_WQX-12010142,162,1999.00000000000,2373219.43615000000,82,82,0,82.00000000000,0.00000000000,163918.00000000000,1,82,1999,1.11660000000,82,1999,1.11660000000,82,82
21NYDECA_WQX-12010101,163,140320.00000000000,166588369.82500000000,82,82,0,82.00000000000,0.00000000000,11506240.00000000000,1,82,140320,11.59940000000,82,140320,11.59940000000,82,82
21NYDECA_WQX-12010001,164,376811.00000000000,447351270.11200000000,82,82,0,82.00000000000,0.00000000000,30898502.00000000000,1,82,376811,5.66260000000,82,376811,5.66260000000,82,82
21NYDECA_WQX-06030006,167,315661.00000000000,374753787.11000000000,82,82,0,82.00000000000,0.00000000000,25884202.00000000000,1,82,315661,3.13510000000,82,315661,3.13510000000,82,82
21NYDECA_WQX-06023201,168,41.00000000000,48675.33610910000,82,82,0,82.00000000000,0.00000000000,3362.00000000000,1,82,41,1.18570000000,82,41,1.18570000000,82,82
21NYDECA_WQX-06022503,169,9287.00000000000,11025557.23040000000,82,82,0,82.00000000000,0.00000000000,761534.00000000000,1,82,9287,7.21910000000,82,9287,7.21910000000,82,82
21NYDECA_WQX-06022401,170,30.00000000000,35616.09959200000,82,82,0,82.00000000000,0.00000000000,2460.00000000000,1,82,30,0.05760000000,82,30,0.05760000000,82,82
21NYDECA_WQX-06022301,171,5.00000000000,5936.01659867000,82,82,0,82.00000000000,0.00000000000,410.00000000000,1,82,5,0.91580000000,82,5,0.91580000000,82,82
21NYDECA_WQX-06021088,173,40.00000000000,47488.13278930000,82,82,0,82.00000000000,0.00000000000,3280.00000000000,1,82,40,24.09640000000,82,40,24.09640000000,82,82
21NYDECA_WQX-06021053,174,48532.00000000000,57617351.51330000000,82,82,0,82.00000000000,0.00000000000,3979624.00000000000,1,82,48532,7.10950000000,82,48532,7.10950000000,82,82
21NYDECA_WQX-06021001,175,159774.00000000000,189684223.20700000000,82,82,0,82.00000000000,0.00000000000,13101468.00000000000,1,82,159774,4.58700000000,82,159774,4.58700000000,82,82
21NYDECA_WQX-06014100,176,59.00000000000,70044.99586430000,82,82,0,82.00000000000,0.00000000000,4838.00000000000,1,82,59,0.24790000000,82,59,0.24790000000,82,82
21NYDECA_WQX-06011601,177,7654.00000000000,9086854.20924000000,82,82,0,82.00000000000,0.00000000000,627628.00000000000,1,82,7654,3.42930000000,82,7654,3.42930000000,82,82
21NYDECA_WQX-06011509,178,697.00000000000,827480.71385400000,82,82,0,82.00000000000,0.00000000000,57154.00000000000,1,82,697,0.25310000000,82,697,0.25310000000,82,82
21NYDECA_WQX-06011302,179,2851.00000000000,3384716.66456000000,82,82,0,82.00000000000,0.00000000000,233782.00000000000,1,82,2851,1.11200000000,82,2851,1.11200000000,82,82
21NYDECA_WQX-06011202,180,112.00000000000,132966.77181000000,82,82,0,82.00000000000,0.00000000000,9184.00000000000,1,82,112,0.14580000000,82,112,0.14580000000,82,82
21NYDECA_WQX-06011105,182,59859.00000000000,71064803.51590000000,82,82,0,82.00000000000,0.00000000000,4908438.00000000000,1,82,59859,5.28620000000,82,59859,5.28620000000,82,82
21NYDECA_WQX-06010154,183,16739.00000000000,19872596.36900000000,82,82,0,82.00000000000,0.00000000000,1372598.00000000000,1,82,16739,8.23730000000,82,16739,8.23730000000,82,82
21NYDECA_WQX-05034100,184,152.00000000000,180454.90459900000,82,82,0,82.00000000000,0.00000000000,12464.00000000000,1,82,152,0.31190000000,82,152,0.31190000000,82,82
21NYDECA_WQX-05033401,185,10629.00000000000,12618784.08540000000,82,82,0,82.00000000000,0.00000000000,871578.00000000000,1,82,10629,26.59640000000,82,10629,26.59640000000,82,82
21NYDECA_WQX-05033302,186,476.00000000000,565108.78019300000,82,82,0,82.00000000000,0.00000000000,39032.00000000000,1,82,476,0.37380000000,82,476,0.37380000000,82,82
21NYDECA_WQX-05033101,187,6307.00000000000,7487691.33756000000,82,82,0,82.00000000000,0.00000000000,517174.00000000000,1,82,6307,2.25660000000,82,6307,2.25660000000,82,82
